scenario,algorithm,weight_variant,run_id,seed,n_sensors,P_TX_max,w_E,w_R,best_fitness,n_evaluations,is_valid,validation_reason,E_total,min_link_margin,network_lifetime,los_count,nlos_count,los_ratio,elapsed_time
S2,PSO,balanced,1,1,15,0,0.5,0.5,3000933.2644723393,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000145582436556,39.85026217547675,99995,7,8,0.4666666666666667,1.2108259201049805
S2,PSO,balanced,2,2,15,0,0.5,0.5,5001430.656296354,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000113122624946,38.24929040785956,99995,9,6,0.6,1.1978189945220947
S2,PSO,balanced,3,3,15,0,0.5,0.5,1000146.9208537525,5000,False,Sensor 15 (Gyroscope) poza strefą 'waist',0.00015000058015748324,37.03520278979744,99997,3,12,0.2,1.2091209888458252
S2,PSO,balanced,4,4,15,0,0.5,0.5,3000442.328454537,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000123197741729,36.1908238096746,99995,7,8,0.4666666666666667,1.2129979133605957
S2,PSO,balanced,5,5,15,0,0.5,0.5,4000855.6914481656,5000,False,Sensor 8 (Accelerometer) poza strefą 'waist',0.00015000093140329532,32.76827380598843,99996,4,11,0.26666666666666666,1.183539867401123
S2,PSO,balanced,6,6,15,0,0.5,0.5,3000483.4173624814,5000,False,Sensor 3 (SpO2) poza strefą 'left_shoulder',0.00015000131506610553,36.13409244207143,99995,9,6,0.6,1.2040691375732422
S2,PSO,balanced,7,7,15,0,0.5,0.5,2000618.3676873231,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000137762589207,47.595248444095475,99995,9,6,0.6,1.1999289989471436
S2,PSO,balanced,8,8,15,0,0.5,0.5,2000515.4503489253,5000,False,Sensor 6 (Temperature) poza strefą 'left_wrist',0.00015000130784604467,48.18761209631057,99996,7,8,0.4666666666666667,1.200855016708374
S2,PSO,balanced,9,9,15,0,0.5,0.5,3000813.7433157153,5000,False,Sensor 13 (Gyroscope) poza strefą 'left_ankle',0.00015000038762716513,29.832391583188716,99995,10,5,0.6666666666666666,1.218074083328247
S2,PSO,balanced,10,10,15,0,0.5,0.5,3001013.346969046,5000,False,Sensor 13 (Gyroscope) poza strefą 'left_ankle',0.0001500012752406807,36.09438531092776,99995,4,11,0.26666666666666666,1.230936050415039
S2,PSO,balanced,11,11,15,0,0.5,0.5,5001156.906069819,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000144200387643,43.81880462139273,99995,10,5,0.6666666666666666,1.2332799434661865
S2,PSO,balanced,12,12,15,0,0.5,0.5,7.500065735714915e-05,5000,True,OK,0.0001500013147142983,36.60004202545271,99995,8,7,0.5333333333333333,1.2485191822052002
S2,PSO,balanced,13,13,15,0,0.5,0.5,2000245.3606479904,5000,False,Sensor 11 (Accelerometer) poza strefą 'left_thigh',0.0001500013079664968,32.90512592448587,99995,6,9,0.4,1.2521958351135254
S2,PSO,balanced,14,14,15,0,0.5,0.5,3000379.1734922375,5000,False,Sensor 9 (Accelerometer) poza strefą 'left_shoulder',0.00015000089057575058,31.504577895820802,99995,9,6,0.6,1.2714269161224365
S2,PSO,balanced,15,15,15,0,0.5,0.5,2000555.9656676871,5000,False,Sensor 4 (SpO2) poza strefą 'right_wrist',0.00015000148039657278,41.20279934303484,99995,9,6,0.6,1.2665600776672363
S2,PSO,balanced,16,16,15,0,0.5,0.5,3000741.0401084423,5000,False,Sensor 5 (Temperature) poza strefą 'chest',0.0001500016499823064,36.688359352268584,99995,8,7,0.5333333333333333,1.285627841949463
S2,PSO,balanced,17,17,15,0,0.5,0.5,1000059.6279511959,5000,False,Sensor 4 (SpO2) poza strefą 'right_wrist',0.00015000129148515072,40.758897024272414,99995,9,6,0.6,1.2483808994293213
S2,PSO,balanced,18,18,15,0,0.5,0.5,3000410.9214036735,5000,False,Sensor 4 (SpO2) poza strefą 'right_wrist',0.00015000119942373656,39.60174784626704,99995,8,7,0.5333333333333333,1.2627618312835693
S2,PSO,balanced,19,19,15,0,0.5,0.5,1000325.502893226,5000,False,Sensor 14 (Gyroscope) poza strefą 'right_ankle',0.0001500015038587161,36.19148835107318,99995,5,10,0.3333333333333333,1.265284776687622
