scenario,algorithm,weight_variant,run_id,seed,n_sensors,P_TX_max,w_E,w_R,best_fitness,n_evaluations,is_valid,validation_reason,E_total,min_link_margin,network_lifetime,los_count,nlos_count,los_ratio,elapsed_time
S2,PSO,balanced,18,18,15,5,0.5,0.5,6001505.647293377,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000133217041826,53.903444450519856,99995,8,7,0.5333333333333333,1.2303850650787354
S2,PSO,balanced,19,19,15,5,0.5,0.5,6000871.58138003,5000,False,Sensor 1 (ECG) poza strefą 'chest',0.0001500011445792071,44.46753840954823,99995,8,7,0.5333333333333333,1.2160260677337646
S2,PSO,balanced,20,20,15,5,0.5,0.5,4000847.3731859303,5000,False,Sensor 3 (SpO2) poza strefą 'left_shoulder',0.00015000084009203921,39.58459944709359,99995,8,7,0.5333333333333333,1.2374520301818848
S2,PSO,balanced,21,21,15,5,0.5,0.5,5000710.569050277,5000,False,Sensor 3 (SpO2) poza strefą 'left_shoulder',0.00015000119399230933,42.96175249956193,99995,9,6,0.6,1.205801010131836
S2,PSO,balanced,22,22,15,5,0.5,0.5,3000480.088623823,5000,False,Sensor 12 (Accelerometer) poza strefą 'right_thigh',0.00015000132622338915,41.460311794919335,99995,7,8,0.4666666666666667,1.2067549228668213
S2,PSO,balanced,23,23,15,5,0.5,0.5,4000606.137137952,5000,False,Sensor 8 (Accelerometer) poza strefą 'waist',0.00015000094487600653,39.31436038524958,99995,8,7,0.5333333333333333,1.2123610973358154
S2,PSO,balanced,24,24,15,5,0.5,0.5,3000833.8652185616,5000,False,Sensor 1 (ECG) poza strefą 'chest',0.00015000132530549785,40.34223838381015,99995,8,7,0.5333333333333333,1.2148659229278564
S2,PSO,balanced,25,25,15,5,0.5,0.5,3000137.819558318,5000,False,Sensor 1 (ECG) poza strefą 'chest',0.00015000116484957909,43.93536971061928,99996,8,7,0.5333333333333333,1.1976211071014404
S2,PSO,balanced,26,26,15,5,0.5,0.5,4000661.3325321306,5000,False,Sensor 2 (EEG) poza strefą 'head',0.0001500009556804576,44.869832237801795,99995,0,15,0.0,1.1944258213043213
S2,PSO,balanced,27,27,15,5,0.5,0.5,2000569.489305452,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000127796498016,45.02400404090173,99995,10,5,0.6666666666666666,1.2005019187927246
S2,PSO,balanced,28,28,15,5,0.5,0.5,4000281.3544114106,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000098758793614,41.64973663887922,99995,7,8,0.4666666666666667,1.210587978363037
S2,PSO,balanced,29,29,15,5,0.5,0.5,1000009.0748514064,5000,False,Sensor 7 (Heart_Rate) poza strefą 'chest',0.0001500014376147403,51.99646399452723,99995,0,15,0.0,1.1947636604309082
S2,PSO,balanced,30,30,15,5,0.5,0.5,2000129.051847591,5000,False,Sensor 6 (Temperature) poza strefą 'left_wrist',0.0001500011371772286,45.41666478896305,99995,9,6,0.6,1.1999430656433105
S2,PSO,balanced,31,31,15,5,0.5,0.5,3000324.337342072,5000,False,Sensor 9 (Accelerometer) poza strefą 'left_shoulder',0.00015000090531769908,35.231636160096855,99995,7,8,0.4666666666666667,1.1980371475219727
S2,PSO,balanced,32,32,15,5,0.5,0.5,2000448.726487021,5000,False,Sensor 5 (Temperature) poza strefą 'chest',0.00015000135171280816,39.31834339047922,99995,5,10,0.3333333333333333,1.2009799480438232
S2,PSO,balanced,33,33,15,5,0.5,0.5,2000542.2001733142,5000,False,Sensor 6 (Temperature) poza strefą 'left_wrist',0.00015000093869099024,41.04912480496551,99996,5,10,0.3333333333333333,1.2048439979553223
S2,PSO,balanced,34,34,15,5,0.5,0.5,1000041.1003102538,5000,False,Sensor 15 (Gyroscope) poza strefą 'waist',0.00015000113166727344,43.38224712983105,99995,10,5,0.6666666666666666,1.200531244277954
S2,PSO,balanced,35,35,15,5,0.5,0.5,7.50003073743212e-05,5000,True,OK,0.0001500006147486424,34.58375439232842,99995,9,6,0.6,1.308819055557251
S2,PSO,balanced,36,36,15,5,0.5,0.5,7.500037426246167e-05,5000,True,OK,0.00015000074852492335,40.77371041523684,99996,10,5,0.6666666666666666,1.2148559093475342
S2,PSO,balanced,37,37,15,5,0.5,0.5,1000109.2607204741,5000,False,Sensor 15 (Gyroscope) poza strefą 'waist',0.00015000082079440509,39.68638032776913,99996,5,10,0.3333333333333333,1.2080421447753906
S2,PSO,balanced,38,38,15,5,0.5,0.5,4000677.5745714614,5000,False,Sensor 3 (SpO2) poza strefą 'left_shoulder',0.00015000096110517457,43.35411700967744,99995,0,15,0.0,1.1949028968811035
S2,PSO,balanced,39,39,15,5,0.5,0.5,4000971.5827373997,5000,False,Sensor 3 (SpO2) poza strefą 'left_shoulder',0.00015000067054881392,37.890688070408004,99995,8,7,0.5333333333333333,1.2004859447479248
S2,PSO,balanced,40,40,15,5,0.5,0.5,3000457.445017066,5000,False,Sensor 2 (EEG) poza strefą 'head',0.0001500011280333744,39.930616473561614,99996,11,4,0.7333333333333333,1.1989820003509521
S2,PSO,balanced,41,41,15,5,0.5,0.5,2000862.818106858,5000,False,Sensor 6 (Temperature) poza strefą 'left_wrist',0.0001500011170833774,39.59444007620554,99995,6,9,0.4,1.2002439498901367
S2,PSO,balanced,42,42,15,5,0.5,0.5,5000657.036600338,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000091498161311,41.979110603279565,99995,9,6,0.6,1.190605878829956
S2,PSO,balanced,43,43,15,5,0.5,0.5,2000495.2632125726,5000,False,Sensor 5 (Temperature) poza strefą 'chest',0.00015000120287924964,39.02824011952312,99995,6,9,0.4,1.206589937210083
S2,PSO,balanced,44,44,15,5,0.5,0.5,3000671.224017406,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000091981437578,39.901298578664715,99996,12,3,0.8,1.1958808898925781
S2,PSO,balanced,45,45,15,5,0.5,0.5,2000484.076075328,5000,False,Sensor 4 (SpO2) poza strefą 'right_wrist',0.00015000128863658854,41.91791926835147,99995,8,7,0.5333333333333333,1.1993308067321777
S2,PSO,balanced,46,46,15,5,0.5,0.5,2000510.3443463687,5000,False,Sensor 6 (Temperature) poza strefą 'left_wrist',0.00015000124147540855,53.007436509179655,99996,0,15,0.0,1.2000629901885986
S2,PSO,balanced,47,47,15,5,0.5,0.5,3000241.2286410294,5000,False,Sensor 6 (Temperature) poza strefą 'left_wrist',0.00015000118407830696,46.6894112256875,99995,9,6,0.6,1.2108397483825684
S2,PSO,balanced,48,48,15,5,0.5,0.5,3000778.4511924163,5000,False,Sensor 4 (SpO2) poza strefą 'right_wrist',0.00015000151489928237,40.91324618346918,99995,11,4,0.7333333333333333,1.200247049331665
S2,PSO,balanced,49,49,15,5,0.5,0.5,5000195.807191801,5000,False,Sensor 3 (SpO2) poza strefą 'left_shoulder',0.00015000122757803834,37.43921811305008,99995,5,10,0.3333333333333333,1.1613349914550781
S2,PSO,balanced,50,50,15,5,0.5,0.5,5000945.8966507455,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000138826526063,43.71817397312955,99995,5,10,0.3333333333333333,1.1616137027740479
